,fire_name,latitude,longitude
40531,,36.36009998,-81.47960001
40532,,41.4903761,-72.275359
40533,301-C,31.06166667,-89.17166667
40534,,42.321299,-74.33617
40535,,34.393190000000004,-93.40293
40536,,36.96028997,-83.48037997
40537,,32.7386,-80.8819
40538,,33.26853657,-85.02338941
40539,FKU 12417                ,36.77111111,-120.6830556
40540,SPITTOON,43.69961,-106.64592
40541,9088,30.4259,-94.6701
40542,LOOKING GLASS,35.29527778,-82.78916667
40543,,34.8919,-94.9701
40544,,34.11660999,-94.32903999
40545,,33.675039,-87.78042099999999
40546,,33.6,-81.7
40547,,33.3836,-82.09200000000001
40548,CEDAR CREEK,35.5585,-87.96967
40549,,42.66330804,-78.65730688
40550,WATT,38.728881,-121.392474
40551,,29.4042,-81.9342
40552,,34.2411,-80.8433
40553,,30.49514729,-93.32619116
40554,96 NORTHBOUND,28.823207,-99.117134
40555,,35.03235,-101.1376
40556,,31.4933,-89.8936
40557,,31.6189,-86.8125
40558,LA CASITA,26.29277778,-98.71416667
40559,,33.375,-79.39583333
40560,,33.915,-78.3417
40561,,32.38958,-94.92291
40562,,30.78958,-93.94791
40563,10172,34.32766666,-95.257
40564,,32.79880053,-82.9086375
40565,,33.8125,-81.2542
40566,ROYBAL,35.63111111,-105.64
40567,CVT                      ,37.50111111,-121.22305559999998
40568,,30.65361001,-85.92888998
40569,,30.84306,-87.43528
40570,HIGHLAND                 ,33.07305555,-116.95305559999998
40571,,36.2117,-78.8383
40572,,29.98925,-97.43576
40573,I-5 #3                   ,40.52805555,-122.34194440000002
40574,BEAR CREEK,48.42833333,-117.655
40575,NWR-20120318-008,33.928508,-87.243379
40576,ZOCH TRANSFORMER,30.119331,-97.010758
40577,,32.14028133,-82.34732105
40578,,33.365604,-80.979851
40579,STATE OF TEXAS,31.978949,-94.709899
40580,,45.98614985,-95.69729027
40581,,34.7989,-95.0525
40582,,43.90789033,-104.1281969
40583,,42.594961,-71.823367
40584,EAGLES NEST,38.39777778,-76.06361111
40585,SADDLE RIDGE,35.7489,-94.6244
40586,,33.5906,-85.6294
40587,,34.724962,-84.52604693
40588,,33.72084869,-83.21352287
40589,NER-20120414-006,33.346169,-85.865217
40590,,33.7081,-87.1189
40591,,32.6658,-92.9575
40592,FY2001-WAYNE-093,31.4808,-81.7559
40593,WEST FORK RIVER RT. 19,39.44721439,-80.26375284
40594,,33.082522,-85.84400699999999
40595,HIGHWAY 58,35.42,-120.4227778
40596,,37.78434398,-91.79669693
40597,,33.5375,-80.0458
40598,GRAHAM PK,40.7999,-113.7342
40599,HOBO,40.4171,-120.710411
40600,CR 4514,29.2757267,-98.91696127
40601,,47.452847600000005,-92.90278696
40602,,31.048317,-87.62388
40603,,33.394955,-80.396294
40604,,37.92926564,-91.83075719
40605,41-BUCKEYE 1 FIRE-0034,27.6283,-82.5276
40606,,34.17138999,-79.22472001
40607,,44.908914,-88.649568
40608,RUSSELL,35.165,-83.325
40609,SMITH FIRE,32.73083333,-99.30016667
40610,OTA 124,43.2483,-116.1592
40611,,34.40833333,-81.225
40612,GRASS,32.67080315,-102.8356609
40613,,32.33329998,-102.6796
40614,,32.5214,-85.1894
40615,LEFFLER  (64),28.9437,-81.15
40616,LUPE,35.80083333,-106.8175
40617,TOM SOUTH,42.33527778,-112.1516667
40618,,31.83406478,-81.43184038
40619,JALAMA,34.516667,-120.484722
40620,,33.65919,-86.8041
40621,,29.44,-82.55
40622,,36.11692,-78.10023000000001
40623,,34.28333333,-87.21666667
40624,MILLER'S RUN,38.55,-79.05
40625,,37.48827999,-85.20702999
40626,,31.5844,-84.13600000000001
40627,,26.86361,-81.32639001
40628,COWHOUSE 07-1,31.0318,-82.23611111
40629,,34.927,-84.3865
40630,,43.0670424,-92.3311744
40631,BREAKDOWN,37.0428,-112.8108
40632,COYOTE MTN,44.7832,-120.365
40633,FY2000-EARLY-130,31.3618,-84.6964
40634,,30.20183,-95.42006
40635,10373,34.634666700000004,-95.05183333
40636,,18.059862,-66.828506
40637,10096,37.774018,-88.984149
40638,,33.40136,-92.21770997
40639,,48.70497081,-95.91181407
40640,,33.825,-81.20833333
40641,,35.3483,-88.915
40642,RL162,47.8769,-94.9964
40643,,46.653776,-93.114186
40644,,37.09558,-82.9614
40645,,45.1761,-97.56500002
40646,POLAR RD,32.905245,-100.974655
40647,,38.0121,-82.57003
40648,,37.8992,-86.15073000000001
40649,,33.70147,-92.63769
40650,DEES,35.55833333,-105.45333329999998
40651,MS0    1111-5570215004,31.100816,-90.401722
40652,,40.171487,-111.660394
40653,PALLET,41.5935,-87.30823000000001
40654,,33.007,-83.6481
40655,,30.43996,-96.20319
40656,CR 325 BALER,31.938787,-98.488083
40657,,33.293087,-81.334686
40658,SLOW,39.9347,-112.8664
40659,,31.5781,-89.7553
40660,,34.42670089,-95.21250161
40661,BROWN,33.4334,-111.584
40662,SKYWAY,39.70495,-121.70288899999998
40663,FY2016-APPLING-008,31.68490278,-82.37638889
40664,LE FLORE,34.8817,-94.9683
40665,,40.7716,-73.04899999999999
40666,,33.78333,-79.78332997
40667,9165,30.67677783,-94.33058333
40668,FY2011-HARALSON-066,33.80955549,-85.1492571
40669,,30.765590000000003,-93.94138
40670,FIELDS,32.7226,-111.4982
40671,,33.26564998,-93.07580999
40672,,32.30906998,-82.05284621
40673,BLM1,44.3942,-103.4988
40674,,35.33667001,-85.59665998
40675,,43.73294827,-74.06581949
40676,PETTIFORD 58 FIRE,34.7167,-77.0667
40677,,27.06528,-82.2475
40678,GIRKIN WOO,37.06486,-86.40666999999999
40679,RL 362,47.8692,-94.9833
40680,,32.595,-81.7892
40681,,45.9,-68.35
40682,,35.0317,-79.375
40683,,34.69381,-93.0947
40684,,34.9064,-95.0758
40685,,28.97,-82.21
40686,VARGAS,37.5668,-121.899167
40687,14.5,36.96,-120.035
40688,GUS ANDREWS,30.945099,-95.9086682
40689,,31.3269,-87.0317
40690,LOGGERHEAD RIDGE,38.69376528,-82.07330667
40691,,33.0533,-85.8094
40692,,48.62624434,-96.35700177
40693,,34.7083,-79.3383
40694,,42.6276284,-78.59420635
40695,,30.12292,-94.64792
40696,,38.08099888,-90.91006687
40697,TRESSEL FIRE,34.2833,-78.1333
40698,,33.125,-81.09583333
40699,,18.070255,-66.854874
40700,,32.19905,-93.00697
40701,,30.74,-85.93
40702,LIMESTONE,41.118235,-87.974852
40703,LOWER POLLOCK,39.84,-108.7053
40704,WASSAW NORTH #1,31.88367,-80.97381999999999
40705,,33.60758,-87.27463
40706,,33.10889997,-92.4508
40707,,39.47,-87.52
40708,GILBERT CREEK,37.5500609,-81.86888193
40709,,33.8158,-79.0089
40710,,34.0681,-94.9494
40711,,30.8628,-85.1028
40712,,33.0587,-84.79
40713,,39.4375,-75.24166
40714,MS0    0808-4241214001,30.556678,-89.11882299999999
40715,,34.976486,-81.877052
40716,,32.58279955,-88.91593264
40717,,46.83242587,-94.54681794
40718,,32.46874998,-94.36459001
40719,HERON BAYO,30.41666667,-88.41666667
40720,,18.013334,-66.416862
40721,BUCKHORN,34.4334,-97.017
40722,ALBRITTON (53),27.7263,-82.0131
40723,,33.743781,-86.630387
40724,,32.81722002,-94.90971997
40725,,33.07708,-94.36459
40726,,34.2194,-94.1675
40727,SWR-20151017-007,31.629509,-88.17088100000001
40728,,34.1902,-85.25299999999999
40729,,30.8914,-90.1514
40730,,38.99467,-83.46367
40731,,34.43158,-93.20807
40732,RAYBURN (05),28.3851,-80.7979
40733,SEC36,46.9844,-95.4303
40734,RYAN,36.059783,-85.01884
40735,BOTTLE ROCKET,36.023967,-89.31773000000001
40736,,42.82785346,-78.82397447
40737,,32.35205378,-82.22907823
40738,,41.87851705,-75.05266203
40739,,31.37709295,-90.72929394
40740,,34.20076001,-78.8821
40741,,33.15263846,-89.15723437
40742,,42.42834477,-78.15605917
40743,GRIFFIN MARSH FIRE,28.92278,-81.82889
40744,,30.5461,-92.5006
40745,MOSES,40.0836,-117.2894
40746,,40.2441,-94.07456
40747,FY2001-TROUP-022,32.956,-85.0949
40748,,42.84122735,-78.46498925
40749,,33.74691,-95.02693
40750,WIDOW CREEK 2,31.6917,-91.1922
40751,,36.0083,-78.4417
40752,,41.05333333,-122.56166670000002
40753,JADACK FIRE,43.19749,-89.8143
40754,,36.56619,-94.00307
40755,FY2001-JEFF DAVIS-027,31.7554,-82.6991
40756,,27.23177,-98.14366
40757,KERRYDALE                ,40.80111111,-123.865
40758,,36.1255,-94.80367
40759,,31.195163,-88.048295
40760,PRIMROSE,35.33555556,-79.90083333
40761,,34.07849925,-94.81629933
40762,,26.73,-80.26
40763,VALLEY,39.12567,-122.994915
40764,,33.82914775,-90.91307485
40765,HENDERSON - 399,31.93646667,-94.97436667
40766,30370,36.06027778,-95.13111111
40767,GOOD SADDLE,45.63416667,-114.9783333
40768,HENDERSON FIRE,34.8472,-96.7414
40769,COWAND ROAD,36.02585,-76.76213333
40770,,41.09512968,-74.00617469
40771,FY2001-UPSON-030,32.9043,-84.2798
40772,WHISKEY,33.84497,-109.96472
40773,,43.47186998,-96.69179002
40774,NATION,44.1167,-99.7754
40775,,33.9375,-80.4375
40776,,43.05117849,-108.3618709
40777,UNKNOWN,33.45353779,-94.18302708
40778,,34.68630998,-81.63680001
40779,,30.64597588,-89.30606514
40780,SILVER                   ,38.365,-120.475
40781,BEAR PEN,35.30855,-85.58573
40782,,31.6497,-90.5344
40783,,32.72115,-99.35332
40784,FY2016-CATOOSA-001,34.93653333,-85.157525
40785,,29.76,-82.97
40786,,33.22250001,-96.26647001
40787,,34.65980198,-94.9457015
40788,85TH AVE(42),29.009,-82.2605
40789,LOCAL                    ,33.66805555,-114.6330556
40790,FY2001-BARTOW-031,34.3787,-84.9239
40791,EASTER TWO,46.4133,-100.6132
40792,FY2012-EMANUEL-049,32.7087897,-82.28591361
40793,,35.07978629,-91.55994912
40794,,36.29909902,-94.65879823
40795,,18.239462,-65.739037
40796,6057,32.5638,-95.10441667
40797,FAIRVIEW,44.96611111,-119.7313889
40798,,33.83333,-80.15
40799,CAIN,36.9336,-97.1398
40800,,33.57185999,-91.93676
40801,,33.203937,-86.285015
40802,,34.85982748,-88.46121813
40803,GLADESVILLE,39.48033372,-79.852965
40804,,31.07166667,-92.53666667
40805,,42.69559452,-75.58251441
40806,,26.29135997,-98.01296997
40807,6196,32.84666667,-94.74798333
40808,,37.790395,-121.472293
40809,,25.965,-80.4325
40810,TATTON FIRE,28.24846169,-96.97589796
40811,,30.10664,-95.71103
40812,,37.114740000000005,-83.16076
40813,RAIL ROAD,45.6683,-100.5385
40814,,34.07783998,-94.92049999
40815,,47.60405,-124.19343
40816,,40.2069,-96.23379
40817,YOUNGBIRD,48.6875,-99.8171
40818,165 STONEY BROOK DR,30.126119,-97.450431
40819,,32.485,-80.7483
40820,GRASS FIRE,33.499906,-95.573555
40821,,31.2419,-86.3878
40822,,33.44867127,-84.68999751
40823,GOLFHILLTP,46.0997,-100.6357
40824,IDA                      ,38.65694444,-122.66
40825,STUVER CREEK,62.831665,-141.6661072
40826,,33.7556,-94.5408
40827,,31.21778356,-89.91055552
40828,SHINEWELL,33.86527778,-94.50527778
40829,GREEKS,38.42694444,-75.91472222
40830,MS0    1111-6680123001,33.968497,-89.936438
40831,,29.47547,-97.9182
40832,,48.97229688,-95.77043707
40833,,35.3017,-85.2667
40834,TULLOCH,37.888073,-120.588146
40835,JOJOLA,34.90589,-106.68956
40836,FY2012-COFFEE-070,31.7242054,-82.66394884
40837,,31.13797479,-83.43927743
40838,6202,32.49326667,-94.98818333
40839,CLARK BRANCH II,37.61626053,-82.61435699
40840,LD2207,47.975,-99.0962
40841,,32.7294,-80.8094
40842,FY2002-FLOYD-031,34.2931,-85.2957
40843,,33.14470667,-89.08968703
40844,TENNYSON RD. AND  FM 1692,31.64041874,-100.2825379
40845,,30.40027999,-87.33055001
40846,,26.9,-82.01
40847,,46.17833333,-94.74979632
40848,4.72014E+12,30.48496417,-89.15303772
40849,,18.322277,-66.500969
40850,,30.26583,-94.62133
40851,,31.0018,-84.594
40852,OLD ROAD,33.70805556,-95.91388889
40853,10595,34.63366667,-95.20266666
40854,EC20146,34.6836,-95.7681
40855,,34.03333,-79.58334
40856,,33.60622997,-92.69420998
40857,,32.5319,-92.4581
40858,,31.2014,-89.8161
40859,MUSTANG LANE,47.04472222,-114.2613889
40860,,41.40327,-71.56268
40861,,30.9436,-92.7122
40862,FM 67,32.181933,-97.252028
40863,MARY C ROAD FIRE,34.7883,-79.025
40864,FROST,35.23666763,-103.3036118
40865,10148,34.33149999,-95.97450002
40866,FY2002-BULLOCH-071,32.235,-81.5892
40867,FY2000-BROOKS-111,30.95,-83.6168
40868,,34.56667,-79.68333
40869,,18.037382,-66.202988
40870,STATE                    ,33.85194444,-117.1638889
40871,30688,35.74198335,-95.00325
40872,,31.68958,-95.60625
40873,HENDERSON - 103,32.26605,-94.54001667
40874,,34.9956,-87.6094
40875,,31.5953,-89.1114
40876,,31.06053,-96.73976
40877,,34.7972,-95.3453
40878,,30.5989,-90.5928
40879,,32.78590371,-89.93327787
40880,,37.96920947,-91.49820408
40881,,31.1899,-83.376
40882,,31.6179,-81.4739
40883,MS0    1010-4200419002,30.802671000000004,-88.539697
40884,,31.6764,-90.2528
40885,,34.703309999999995,-100.7031
40886,COUNTRY PLACE (43),27.1193,-80.3054
40887,,30.68778002,-95.38639
40888,ELECTRA,38.331944,-120.670277
40889,,36.513740000000006,-79.79104
40890,FM 8 BRUSH PILE TEARAL,32.23462037,-98.29123312
40891,,33.47000001,-81.10416
40892,,30.48,-86.18
40893,,33.65,-79.7833
40894,EAST HIGH PASS RD.,44.21751,-123.36869
40895,,33.520088,-85.981554
40896,,31.1819,-91.0322
40897,,45.78713,-93.977207
40898,,30.02,-82.79
40899,R254,47.8833,-95.0169
40900,2012017,34.254237,-102.747831
40901,,32.0811,-82.9424
40902,HEWY FIELD,41.67631,-113.88035
40903,,31.95541415,-84.63312821
40904,RED LAKE 346,48.04,-94.9028
40905,,31.7896,-82.478
40906,,31.5969,-85.9167
40907,,36.3417,-84.6
40908,,32.75224,-85.413246
40909,,46.25269569,-85.18646237
40910,THUNDER BUTTE,47.9597,-102.7472
40911,TURNOFF,33.2668,-105.7172
40912,,28.27,-82.06
40913,HOSTLER #3,41.0476,-123.6737
40914,,34.935,-77.515
40915,,32.2875,-85.2872
40916,,32.13036,-86.680258
40917,,31.1902,-84.2154
40918,KYOTO,32.8416,-111.6273
40919,GOLD,35.468181,-83.551518
40920,,33.932179999999995,-87.52301999999999
40921,STATE                    ,34.01194444,-117.2869444
40922,,32.26294943,-82.23911795
40923,DITCH 2,37.25952,-112.65704
40924,,33.77746734,-83.45899287
40925,,30.3388612,-89.48037264
40926,,34.96635387,-88.37242814
40927,,29.65332998,-81.32055998
40928,,31.94545,-85.98673000000001
40929,GRASS FIRE,31.63414921,-95.1028333
40930,,33.00307001,-98.03953002
40931,NORMAN LOVESCOV,45.63907,-100.61703
40932,,31.1043,-83.756
40933,,33.8473,-84.9811
40934,30501,35.6,-94.46666667
40935,MS0    1111-2350605001,32.787976,-88.624575
40936,,36.39341,-92.06418
40937,TABLE MTN,40.0499,-116.1676
40938,,33.7333,-80.3333
40939,213,47.9775,-98.8719
40940,RANCH                    ,38.46111111,-120.8438889
40941,,33.65416667,-81.67083333
40942,E-FRONTAGE,45.6,-107.5673
40943,,43.787389000000005,-74.32204200000001
40944,FISHHOOK,43.0499,-110.0841
40945,,32.6794,-80.4147
40946,PHEONIX SET 96-1,34.2917,-78.025
40947,,33.15,-80.9167
40948,,46.51702243,-93.91892908
40949,LANG,31.3353,-108.8128
40950,FY2001-BLECKLEY-038,32.3384,-83.3072
40951,EARTH 4,32.677962,-96.357565
40952,STATE FIRE               ,33.91111111,-116.675
40953,,30.9159,-84.0952
40954,CR 181,31.330661300000003,-96.7851895
40955,,42.11360168,-97.30482483
40956,,63.95,-145.4333
40957,,33.4069,-80.7922
40958,,27.93,-82.0
40959,178,34.0834,-94.9169
40960,,31.0678,-89.5228
40961,844,31.79011153,-89.2810466
40962,,34.02012999,-79.97729
40963,,31.0527,-82.8964
40964,2013-15781,35.187250299999995,-101.7910974
40965,,38.29522997,-83.55981
40966,,28.18,-81.27
40967,HAY FIRE,33.564499,-96.269846
40968,,26.61,-81.56
40969,,36.04397998,-92.8622
40970,TRAIL RIDE RD  MT_DIABLO ,37.91305555,-121.9011111
40971,,29.12582998,-81.96972002
40972,WARFIELD,33.15666667,-79.52416667
40973,SWINGER,35.602,-98.3026
40974,,33.8875,-82.025
40975,DOWNEY WEST,42.4708,-112.2019
40976,,36.66667,-79.16360999999999
40977,FY2000-PUTNAM-029,33.2983,-83.4214
40978,,35.21401052,-111.8498226
40979,ROD AND GUN CLUB (36),26.551,-81.7038
40980,,36.0925,-92.1003
40981,7.32014E+12,31.20533921,-89.55505614
40982,PEMA RIDGE,33.3297,-105.8586
40983,TOWER ROAD #2,36.14,-94.41333333
40984,RAW HIDE,43.2108,-102.6758
40985,,32.685131,-86.497248
40986,,31.77923513,-90.97162502
40987,CHICAGO,34.5,-117.0342
40988,FATBOY,30.92222222,-88.99194444
40989,,42.0345969,-93.4825513
40990,GORDER HOLMGREW,41.58663,-112.24587
40991,,36.20215998,-91.87315999
40992,SLEEPER,33.15416667,-86.16527778
40993,,45.937285,-91.554625
40994,HWY 164 (17),30.907,-87.3893
40995,,34.120098,-85.867645
40996,,36.1283,-85.6033
40997,DENNISON FORK,37.81031386,-81.71043482
40998,,30.43685999,-95.81089
40999,HARD BOILED,40.7872,-115.9019
41000,,33.56499998,-81.68610997
41001,,34.83770979,-89.8604213
41002,ISLAND,41.116211,-121.475739
41003,678 1ST AV,32.7822,-114.6905
41004,KRYSTAL,39.403689,-121.231361
41005,ANGORA LANE FIRE,31.1539596,-100.4850748
41006,WINGLETON FIRE,43.91138889,-85.93722222
41007,,34.3397,-80.3703
41008,SIX MILE,34.00083333,-107.1675
41009,PANAM FIRE,27.44993333,-97.87276667
41010,,36.3667,-88.91
41011,FY2011-THOMAS-089,30.76257486,-84.05396952
41012,,33.80222,-92.28015
41013,,33.40229,-87.22328
41014,NAHAHUM,47.58444444,-120.4175
41015,,39.211623,-122.02248
41016,WEEKEND NIGHTMARE,45.95,-88.65361111
41017,,35.45083002,-92.59382999
41018,,34.2,-80.6667
41019,,35.09166667,-81.99583333
41020,,30.52,-81.88
41021,MILLARD WEST BENCH,39.29792,-112.16541
41022,LEE WILLIAMS ROAD,35.172083,-83.948233
41023,,45.75949697,-89.6654848
41024,CO RD 6 STATE ASSIST,34.20277778,-87.38833333
41025,CLEAR,34.51611111,-111.7636111
41026,,31.33761955,-84.7506392
41027,GRASS FIRE-MUTUAL AID,31.786563,-96.457558
41028,,36.2,-84.6667
41029,,33.584571999999994,-79.702225
41030,,33.14166667,-80.14166667
41031,FY2013-WORTH-009,31.60558333,-83.87872222
41032,TRAILOR,36.043417,-88.177983
41033,,37.96186196,-92.86194594
41034,,33.1367,-86.9953
41035,,31.33568001,-97.75212
41036,,30.5264,-93.4778
41037,RL 090,48.0058,-95.58
41038,,41.64188889,-78.21133333
41039,,42.5055,-78.1622
41040,,47.29585871,-92.74988383
41041,,33.2468,-83.2992
41042,,31.04,-88.87166667
41043,SWEET GUM FIRE,28.39889002,-81.93194001
41044,,43.35678026,-77.98889581
41045,VICTORY BAPTIST CHURCH,30.7626819,-98.2253029
41046,,32.7664,-81.6866
41047,PALMVIEW PILES,26.2575,-98.38833333
41048,,33.38304,-98.75057
41049,,30.225690000000004,-104.1888
41050,,30.4492,-89.3936
41051,MT. HOLDEN,41.662,-87.05
41052,,36.82458,-84.97100999999999
41053,395 SOUTH,48.3155,-117.7897
41054,,30.9126,-90.52024
41055,VANNOY ROAD FIRE,36.27445,-81.27128333
41056,,33.45833333,-80.49583333
41057,ARCHER,45.9025,-114.917222
41058,,34.386230299999994,-83.42755472
41059,FRED,32.77,-116.4333333
41060,,33.3328,-93.2894
41061,30246,35.68,-95.00916667
41062,,45.96379,-95.590706
41063,,32.013205,-87.30682
41064,DEER CAMP,32.828610999999995,-94.09112
41065,,31.13659,-88.21910600000001
41066,,35.337709999999994,-92.07396
41067,,18.211891,-66.88879399999999
41068,,18.373869,-65.886726
41069,,31.65692001,-96.43076998
41070,,32.959629,-86.779853
41071,116510-00703-01152015-1440,38.2921,-94.2893
41072,SEA7578958,35.96822,-92.69448
41073,FY2000-THOMAS-069,30.933000000000003,-83.8361
41074,,30.48958,-95.01041
41075,GIBRALTAR RIDGE,48.84611111,-114.85944440000002
41076,5,38.57,-97.28
41077,LATIMER 17321,34.729167,-95.123611
41078,,31.11642948,-83.66885288
41079,,30.9328,-83.5569
41080,,41.525,-79.23833333
41081,,35.0811,-78.81912
41082,,37.19106425,-113.6243059
41083,,32.986305,-80.239471
41084,GRAND TRAVERSE 07,44.655,-85.36399999999999
41085,MONTE VISTA              ,39.38694444,-121.5288889
41086,,29.04,-82.68
41087,,38.47581547,-80.63783065
41088,,38.08865,-91.69603
41089,RT. 38,39.15985347,-79.94801436
41090,30257,36.04523333,-95.14043333
41091,,29.9,-81.64
41092,,29.98778,-82.70889
41093,,33.575,-79.97916667
41094,,42.10772498,-76.26164997
41095,,28.65,-82.11
41096,,37.88036351,-92.32647458
41097,,33.34676998,-96.01955
41098,,36.75547222,-77.78925
41099,PERFUME,35.1742,-114.0538
41100,,34.1209,-93.07005
41101,,32.160852899999995,-82.42571436
41102,DUNS 2,48.8494,-100.056
41103,,34.065670000000004,-85.429648
41104,,47.4160888,-92.96033584
41105,TIBBS TRACTOR,44.3066,-100.9162
41106,,32.09485,-100.3257
41107,BLACKTAIL 3,43.14361111,-103.0277778
41108,ALLRED,39.93009,-111.94606
41109,RABBIT RUN-64,28.8323,-81.1797
41110,SULPHUR SPRING,31.3275,-94.27527778
41111,,35.63867,-94.99467
41112,,30.49,-85.46
41113,,36.42229,-81.53275
41114,,39.59583,-75.11667
41115,,32.94769903,-110.7441722
41116,GROUSE FIRE,47.961000000000006,-118.06
41117,,33.76811999,-81.28547002
41118,,32.44777999,-95.16028001
41119,,31.7392,-88.7522
41120,GRASS FIRE 1440 CR 2400,28.99781646,-98.92521015
41121,,35.9664,-94.9136
41122,,31.1669,-93.2778
41123,MAIER,46.276140000000005,-101.42067
41124,,34.01666999,-80.23332997
41125,,30.09222,-97.26055998
41126,FIELD,36.2333,-81.15
41127,,34.24666667,-87.28333333
41128,,18.381929,-67.154434
41129,DEER CREEK,45.0667,-106.6667
41130,,46.40316371,-94.96528341
41131,,44.84151615,-88.08048453
41132,369 BEHRENS SCHOOL RD/OLD PONTOTOC RD,30.75446049,-99.19841256
41133,,37.06816,-77.09417002
41134,,41.82,-123.87666670000002
41135,,34.80469911,-94.98069757
41136,,31.29692265,-89.37197897
41137,R88,47.8666,-95.0336
41138,,39.218198,-82.72820899999999
41139,,34.59666667,-89.37333333
41140,,33.82582999,-80.38971999
41141,,33.3503,-85.2629
41142,,36.4583,-81.235
41143,,35.43,-87.3917
41144,,31.3781,-82.057
41145,,35.3681,-93.1561
41146,,33.45833333,-79.225
41147,,46.15416,-91.42439
41148,15626,43.40180483,-96.7001152
41149,RIVER I-8,32.7875,-114.593
41150,FKU-4429                 ,36.78611111,-119.40194440000002
41151,CPCC LANE,35.105,-80.69806667
41152,MOS BLAKE,31.93333333,-92.8
41153,,33.70166667,-107.5816667
41154,WARD MT RD #1,32.683679999999995,-98.125868
41155,,33.55413921,-89.12049463
41156,,30.8028,-88.6311
41157,,36.76052778,-77.57227778
41158,,37.7931,-86.0742
41159,,30.16458,-94.42291
41160,,31.09065378,-89.65273864
41161,,45.88517984,-94.54175593
41162,,36.34451002,-78.90305998
41163,,37.38065,-83.19939000000001
41164,,33.98863,-87.43528
41165,,32.82221,-98.09229
41166,,32.11737,-96.33768999
41167,"251 COLLEGE ST., AL",31.3332467,-85.5996317
41168,KNOTTINGHAM,33.36148546,-94.14023476
41169,,36.74166,-82.67632997
41170,,32.75836062,-83.12641892
41171,FRISBY,44.1863,-117.2649
41172,FY2002-DOUGHERTY-023,31.4473,-84.2561
41173,,44.999224,-88.721719
41174,9.92015E+12,32.89301213,-89.08518187
41175,,30.7958,-83.6372
41176,PETERSON,45.6833,-101.1004
41177,,31.65025448,-89.70615789
41178,PLATINA,40.358149,-122.90056
41179,UNKNOWN,39.1511,-108.6393
41180,,41.38333333,-123.46666670000002
41181,,37.15481,-91.37194
41182,WOLF DEN FIRE,31.429981,-97.558765
41183,,31.65157495,-84.09038537
41184,,34.6015,-84.822
41185,,32.2803,-88.4328
41186,,34.1853,-93.0764
41187,,33.888549,-86.50733199999999
41188,,32.50359,-98.30383
41189,,35.63159946,-94.56800063
41190,,27.04,-82.11
41191,,34.3964,-95.9967
41192,FY2015-MACON-009,32.23821111,-84.12911667
41193,,31.8756,-83.4519
41194,,30.7025,-85.64610999
41195,POLLIT,39.30194444,-121.81805559999998
41196,,34.92249202,-85.15585408
41197,,37.5208,-120.342033
41198,AIRPORT 2,40.555183,-124.136117
41199,,29.56462999,-94.37703999
41200,SLIMON,47.0,-99.2
41201,SWR-20141121-002,31.444829,-86.94840500000001
41202,,33.639988,-79.48689300000001
41203,,28.908,-96.20019
41204,1410887,32.084213,-96.76363
41205,MAES,35.5805,-104.738167
41206,FY2000-GWINNETT-010,33.9328,-84.2402
41207,,34.5535,-118.0541
41208,5-Jan,30.326944,-90.001667
41209,,42.01997402,-77.03085876
41210,,36.36306,-79.94256999999999
41211,,38.02504985,-103.6878976
41212,,41.42786338,-73.69767879
41213,STONECOAL,37.89203106,-82.36943914
41214,,33.3875,-80.1375
41215,,30.31101,-95.90175
41216,,32.8228,-89.8842
41217,COUNTY Y HOLDOVER,44.0645167,-89.3412167
41218,JAMES RAY,32.1793645,-95.6964944
41219,LIVINGSTON - 704,30.3965,-95.65568333
41220,,34.35714997,-79.79722
41221,,31.6867,-81.9756
41222,PADRE,35.40388889,-108.5402778
41223,LELA FIRE,35.185594,-100.340538
41224,OLD BROCK ROAD,32.69855,-97.893677
41225,COPPLE #1,45.1175,-119.4005556
41226,HERMS 290,30.12478,-97.05613
41227,,31.0358,-83.7162
41228,,36.06945001,-93.05658001
41229,1,39.0,-98.0
41230,,32.6355,-87.292642
41231,,37.04333,-77.73833
41232,,37.32333,-82.55586
41233,,33.01930984,-83.77386968
41234,FENCE FIRE,43.81519,-89.31643000000001
41235,,34.60577,-77.73232
41236,CR 304 & HWY 16,28.96701,-98.571396
41237,,32.048229,-85.76473399999999
41238,,30.13,-81.53
41239,FY2014-COLQUITT-027,31.25531389,-83.63930278
41240,,43.469765,-73.52309699999999
41241,,37.28442806,-91.63864901
41242,,30.9139,-92.7639
41243,CHEROKEE,35.736,-88.02635
41244,SOUTH PETERSON,33.9214248,-98.6302101
41245,,38.0590604,-93.2932115
41246,GLOBE MTN. COMPLEX,36.03166667,-81.67
41247,20059,34.95371666,-95.43251667
41248,11/SHOP BLOCK FIRE,26.26,-81.5664
41249,,27.49749999,-82.48360001
41250,LUNDERMAN,43.3028,-100.621
41251,COOL BREEZE,47.07531,-123.65621000000002
41252,CRAZY,45.80333333,-114.095
41253,CREEK,41.085456,-75.01919000000001
41254,,44.00053023,-107.8576969
41255,,33.59856703,-89.07852576
41256,HURON CITY #26           ,36.29194444,-120.0938889
41257,,30.45916632,-88.7383486
41258,A SCHAGUN,48.0,-105.0005
41259,C-BALL NE,46.3922,-100.5939
41260,GIBBS,37.011799,-119.389561
41261,10037,34.97555556,-94.91222222
41262,LOCAL FIRE               ,33.73694444,-116.9361111
41263,,33.39943997,-96.45806002
41264,,33.91692001,-97.66824997
41265,,36.560433,-121.207133
