index,Longitude,Latitude,County,State_code,State_name
6053,-113.1886,35.1361,Yavapai,AZ,Arizona
6054,-79.01835999,33.97261997,Horry,SC,South Carolina
6055,-79.165,35.2583,Harnett,NC,North Carolina
6056,-97.71502,31.469558,Coryell,TX,Texas
6057,-82.5778,28.5707,Hernando,FL,Florida
6058,-95.531311,47.66828802,Clearwater,MN,Minnesota
6059,-89.5339,31.2283,Lamar,MS,Mississippi
6060,-95.7339,34.68879999,Pittsburg,OK,Oklahoma
6061,-93.01565,36.00616,Newton,AR,Arkansas
6062,-77.45727998,41.25813997,Clinton,PA,Pennsylvania
6063,-97.64251998,32.97781998,Parker,TX,Texas
6064,-157.1508,65.6306,Yukon-Koyukuk,AK,Alaska
6065,-81.38228727,31.92386945,Bryan,GA,Georgia
6066,-93.5752,33.05811,Lafayette,AR,Arkansas
6067,-88.09931,31.01954,Mobile,AL,Alabama
6068,-80.73,28.13,Brevard,FL,Florida
6069,-80.50693997,34.52111001,Kershaw,SC,South Carolina
6070,-95.85,38.29166667,Coffey,KS,Kansas
6071,-84.992083,33.98671416,Polk,GA,Georgia
6072,-95.14515051,34.65503298,Pushmataha,OK,Oklahoma
6073,-121.601268,38.275481,Sacramento,CA,California
6074,-73.583416,44.658011,Clinton,NY,New York
6075,-80.5,25.45,Miami-Dade,FL,Florida
6076,-102.720833,38.620278,Cheyenne,CO,Colorado
6077,-83.24556634,31.75162628,Ben Hill,GA,Georgia
6078,-86.9811,31.2833,Conecuh,AL,Alabama
6079,-83.31008783,32.76232202,Wilkinson,GA,Georgia
6080,-89.3794,31.3417,Lamar,MS,Mississippi
6081,-89.0844,32.0083,Jasper,MS,Mississippi
6082,-81.7575,33.8603,Saluda,SC,South Carolina
6083,-85.15555611,34.07047951,Polk,GA,Georgia
6084,-93.17672,33.26966,Columbia,AR,Arkansas
6085,-100.99158,45.76407,Corson,SD,South Dakota
6086,-81.1167,33.3833,Bamberg,SC,South Carolina
6087,-93.76102,36.37364,Carroll,AR,Arkansas
6088,-95.72405,30.88611,Walker,TX,Texas
6089,-92.08947719,39.39157129,Monroe,MO,Missouri
6090,-116.9673382,47.45469297,Kootenai,ID,Idaho
6091,-104.0968018,35.59949874,San Miguel,NM,New Mexico
6092,-108.884,41.9269,Sweetwater,WY,Wyoming
6093,-84.61394293,31.74366037,Randolph,GA,Georgia
6094,-77.8083,35.265,Lenoir,NC,North Carolina
6095,-109.347401,40.356598,Uintah,UT,Utah
6096,-97.6225,43.6017,Hanson,SD,South Dakota
6097,-94.0833,34.1414,Howard,AR,Arkansas
6098,-86.5331,30.8308,Okaloosa,FL,Florida
6099,-111.90951,46.60643,Lewis and Clark,MT,Montana
6100,-94.6037441,33.4847418,Bowie,TX,Texas
6101,-94.994702,33.205733,Titus,TX,Texas
6102,-106.8655556,40.92916667,Routt,CO,Colorado
6103,-86.945,33.7933,Jefferson,AL,Alabama
6104,-85.21027,30.88445,Jackson,FL,Florida
6105,-79.2833,34.7,Robeson,NC,North Carolina
6106,-81.79,26.79,Charlotte,FL,Florida
6107,-120.9438889,41.18388888,Lassen,CA,California
6108,-82.54833,38.65166,Lawrence,OH,Ohio
6109,-78.3333,34.4,Bladen,NC,North Carolina
6110,-87.7683,34.1286,Marion,AL,Alabama
6111,-82.50069645,38.33278245,Wayne,WV,West Virginia
6112,-78.8917,35.0217,Cumberland,NC,North Carolina
6113,-74.95833,39.78333,Camden,NJ,New Jersey
6114,-81.17923651,38.18604833,Fayette,WV,West Virginia
6115,-92.02732,33.60638,Bradley,AR,Arkansas
6116,-94.61663,36.24142,Delaware,OK,Oklahoma
6117,-78.85431,35.15965,Cumberland,NC,North Carolina
6118,-72.2614678,41.885375,Tolland,CT,Connecticut
6119,-158.2277222,21.5280342,Honolulu,HI,Hawaii
6120,-115.961335,46.097294,Idaho,ID,Idaho
6121,-92.52927732,32.57943467,Lincoln,LA,Louisiana
6122,-97.07817,33.21351999,Denton,TX,Texas
6123,-85.26248369,34.06116633,Polk,GA,Georgia
6124,-81.5158,33.4378,Aiken,SC,South Carolina
6125,-116.8130556,32.57611111,San Diego,CA,California
6126,-94.4307474,32.5783342,Harrison,TX,Texas
6127,-101.85535,45.48358,Corson,SD,South Dakota
6128,-94.58611,33.12695002,Cass,TX,Texas
6129,-109.5415,33.027,Graham,AZ,Arizona
6130,-97.222835,33.362045,Denton,TX,Texas
6131,-82.80630923,34.32004249,Hart,GA,Georgia
6132,-83.26170998,38.44139999,Lewis,KY,Kentucky
6133,-79.1,35.3167,Harnett,NC,North Carolina
6134,-101.87408,35.059694,Randall,TX,Texas
6135,-93.4247,35.49701,Johnson,AR,Arkansas
6136,-78.89764028,42.17936399,Cattaraugus,NY,New York
6137,-81.70487999,33.74862999,Aiken,SC,South Carolina
6138,-77.90862,36.37626,Halifax,NC,North Carolina
6139,-80.3476,25.5374,Miami-Dade,FL,Florida
6140,-93.09113,37.16964,Greene,MO,Missouri
6141,-103.0779,31.74964,Winkler,TX,Texas
6142,-95.58958001,31.83957998,Anderson,TX,Texas
6143,-94.98267,30.44546001,San Jacinto,TX,Texas
6144,-93.48150616,31.4322144,Sabine,LA,Louisiana
6145,-92.3647,34.5733,Saline,AR,Arkansas
6146,-77.08762,40.802,Snyder,PA,Pennsylvania
6147,-81.75192687,37.62234749,Wyoming,WV,West Virginia
6148,-79.45148,34.2937,Dillon,SC,South Carolina
6149,-82.17335591,38.30833111,Lincoln,WV,West Virginia
6150,-92.10285,36.15431,Izard,AR,Arkansas
6151,-94.83958,30.69792,Polk,TX,Texas
6152,-93.12864624,37.11175675,Greene,MO,Missouri
6153,-95.27242002,30.11294001,Montgomery,TX,Texas
6154,-97.3013712,29.9553007,Bastrop,TX,Texas
6155,-89.2275,32.6197,Neshoba,MS,Mississippi
6156,-101.7036,44.40495001,Haakon,SD,South Dakota
6157,-83.2147,37.4728,Breathitt,KY,Kentucky
6158,-81.69640001,33.43458998,Aiken,SC,South Carolina
6159,-81.9844,30.7339,Nassau,FL,Florida
6160,-79.45,34.76667,Scotland,NC,North Carolina
6161,-88.9608,33.3208,Oktibbeha,MS,Mississippi
6162,-89.9183,31.3481,Marion,MS,Mississippi
6163,-120.7930556,38.84611111,El Dorado,CA,California
6164,-92.12577999,33.88514,Cleveland,AR,Arkansas
6165,-93.3353,33.9814,Clark,AR,Arkansas
6166,-92.22489,34.38673,Grant,AR,Arkansas
6167,-91.98317,31.73923,Catahoula,LA,Louisiana
6168,-87.2056,33.4897,Jefferson,AL,Alabama
6169,-75.00274998,39.48276998,Cumberland,NJ,New Jersey
6170,-83.29533694,30.77889945,Lowndes,GA,Georgia
6171,-93.89340631,47.31522626,Itasca,MN,Minnesota
6172,-92.2186,31.8328,LaSalle,LA,Louisiana
6173,-81.7883,33.4108,Aiken,SC,South Carolina
6174,-92.3197,32.7642,Union,LA,Louisiana
6175,-78.39194,40.37305,Blair,PA,Pennsylvania
6176,-95.9739392,30.6402374,Grimes,TX,Texas
6177,-74.494453,41.586317,Sullivan,NY,New York
6178,-89.2319,31.4547,Jones,MS,Mississippi
6179,-80.98333001,32.58333001,Jasper,SC,South Carolina
6180,-98.38170998,29.01255001,Atascosa,TX,Texas
6181,-92.60745836,37.34177778,Wright,MO,Missouri
6182,-94.3607271,32.7906867,Marion,TX,Texas
6183,-95.17891999,30.69230998,San Jacinto,TX,Texas
6184,-83.1706,37.2922,Perry,KY,Kentucky
6185,-89.3,32.5211,Newton,MS,Mississippi
6186,-80.49805002,25.63693999,Miami-Dade,FL,Florida
6187,-86.1456,30.9178,Walton,FL,Florida
6188,-80.63388998,34.75582997,Lancaster,SC,South Carolina
6189,-88.0994,31.0783,Mobile,AL,Alabama
6190,-98.446371,34.009053,Wichita,TX,Texas
6191,-98.042367,27.441177,Kleberg,TX,Texas
6192,-93.90243119,46.37944952,Crow Wing,MN,Minnesota
6193,-79.1483,35.0417,Hoke,NC,North Carolina
6194,-98.219503,34.086863,Clay,TX,Texas
6195,-98.237,28.467635,Live Oak,TX,Texas
6196,-75.17555,38.26445,Worcester,MD,Maryland
6197,-90.0678,34.0042,Tallahatchie,MS,Mississippi
6198,-92.016848,32.516863,Ouachita,LA,Louisiana
6199,-88.1325,30.9464,Mobile,AL,Alabama
6200,-92.69518,34.43929,Hot Spring,AR,Arkansas
6201,-85.09708,35.54523,Bledsoe,TN,Tennessee
6202,-92.28,38.08,Miller,MO,Missouri
6203,-98.12501002,30.20703999,Hays,TX,Texas
6204,-79.4667,35.0667,Moore,NC,North Carolina
6205,-93.63217,34.65562,Montgomery,AR,Arkansas
6206,-89.3625,32.6669,Leake,MS,Mississippi
6207,-86.64187,31.6772,Butler,AL,Alabama
6208,-85.1275,34.0531,Polk,GA,Georgia
6209,-73.07337569,40.86016061,Suffolk,NY,New York
6210,-92.9833,37.1241,Webster,MO,Missouri
6211,-79.07267,34.51853,Robeson,NC,North Carolina
6212,-84.3028206,30.8429954,Grady,GA,Georgia
6213,-87.90736,34.18926,Marion,AL,Alabama
6214,-92.26391998,34.31704998,Grant,AR,Arkansas
6215,-69.55749999,44.92638998,Somerset,ME,Maine
6216,-85.9617,32.5294,Elmore,AL,Alabama
6217,-85.39737875,33.96846592,Polk,GA,Georgia
6218,-92.96565,34.27773,Hot Spring,AR,Arkansas
6219,-80.45276998,25.48472,Miami-Dade,FL,Florida
6220,-93.75194269,46.4043515,Aitkin,MN,Minnesota
6221,-86.4039,32.6128,Elmore,AL,Alabama
6222,-77.91975,34.453,Pender,NC,North Carolina
6223,-81.28431941,32.2448414,Effingham,GA,Georgia
6224,-74.92917,39.70694,Camden,NJ,New Jersey
6225,-80.6478,33.0675,Colleton,SC,South Carolina
6226,-109.2711111,33.09388889,Greenlee,AZ,Arizona
6227,-95.32750002,32.21165,Smith,TX,Texas
6228,-78.95667,37.055,Campbell,VA,Virginia
6229,-80.70553,35.10823,Mecklenburg,NC,North Carolina
6230,-121.7238889,37.77388888,Alameda,CA,California
6231,-84.74063056,31.89261389,Randolph,GA,Georgia
6232,-82.8397,38.3867,Greenup,KY,Kentucky
6233,-97.77148001,30.21128001,Travis,TX,Texas
6234,-85.32441397,34.54448929,Chattooga,GA,Georgia
6235,-104.0569,30.54247001,Jeff Davis,TX,Texas
6236,-81.1861,28.4292,Orange,FL,Florida
6237,-98.312917,31.615125,Hamilton,TX,Texas
6238,-93.73541,30.84792,Newton,TX,Texas
6239,-95.85779002,30.30302001,Grimes,TX,Texas
6240,-106.2177778,47.71777778,McCone,MT,Montana
6241,-81.6131,31.7892,Liberty,GA,Georgia
6242,-78.95,37.7417,Nelson,VA,Virginia
6243,-83.47990514,32.25757917,Pulaski,GA,Georgia
6244,-65.417709,18.119322,Vieques,PR,Puerto Rico
6245,-83.4036,32.9897,Jones,GA,Georgia
6246,-99.722214,33.105635,Haskell,TX,Texas
6247,-95.423,34.67433,Pushmataha,OK,Oklahoma
6248,-85.6458,31.1003,Geneva,AL,Alabama
6249,-100.846939,33.847322,Motley,TX,Texas
6250,-78.18916667,41.83194444,Potter,PA,Pennsylvania
6251,-79.4333,34.7167,Scotland,NC,North Carolina
6252,-74.125,40.11666,Ocean,NJ,New Jersey
6253,-79.5167,36.7333,Pittsylvania,VA,Virginia
6254,-82.50584,28.55556,Hernando,FL,Florida
6255,-83.9553,36.6869,Whitley,KY,Kentucky
6256,-89.5356,33.9786,Yalobusha,MS,Mississippi
6257,-98.750696,26.346018,Starr,TX,Texas
6258,-87.94567,31.2542,Clarke,AL,Alabama
6259,-95.68958,30.44791999,Montgomery,TX,Texas
6260,-81.2833,33.6833,Aiken,SC,South Carolina
6261,-94.037355,45.479208,Sherburne,MN,Minnesota
6262,-83.93067002,37.68177001,Estill,KY,Kentucky
6263,-89.553146,31.238843,Lamar,MS,Mississippi
6264,-95.49999998,30.78333,Walker,TX,Texas
6265,-84.7233,32.2875,Chattahoochee,GA,Georgia
6266,-83.61711998,37.75249,Wolfe,KY,Kentucky
6267,-80.9272,28.0775,Osceola,FL,Florida
6268,-88.790027,30.547004,Jackson,MS,Mississippi
6269,-74.0196,42.3039,Greene,NY,New York
6270,-94.776601,31.364863,Angelina,TX,Texas
6271,-83.13883943,30.84852275,Lowndes,GA,Georgia
6272,-92.27159,34.27908,Grant,AR,Arkansas
6273,-80.4019,33.8989,Sumter,SC,South Carolina
6274,-83.58203001,37.74609,Wolfe,KY,Kentucky
6275,-79.3167,35.2667,Moore,NC,North Carolina
6276,-82.8867,38.5898,Greenup,KY,Kentucky
6277,-85.5333,32.8097,Chambers,AL,Alabama
6278,-96.310959,31.875225,Freestone,TX,Texas
6279,-80.73,28.31,Brevard,FL,Florida
6280,-85.8939,33.5203,Talladega,AL,Alabama
6281,-94.47708,33.07708,Cass,TX,Texas
6282,-111.1257614,41.63247857,Rich,UT,Utah
6283,-92.10415997,35.64250002,Cleburne,AR,Arkansas
6284,-81.1617,35.455,Lincoln,NC,North Carolina
6285,-82.3108,28.9236,Citrus,FL,Florida
6286,-94.76673001,36.37351999,Delaware,OK,Oklahoma
6287,-88.9225,31.6636,Wayne,MS,Mississippi
6288,-158.189209,21.4527798,Honolulu,HI,Hawaii
6289,-76.5583,37.2167,York,VA,Virginia
6290,-122.3680556,41.76305555,Siskiyou,CA,California
6291,-75.68332999,40.26666999,Berks,PA,Pennsylvania
6292,-81.27944001,33.74749999,Lexington,SC,South Carolina
6293,-89.3522,32.9506,Attala,MS,Mississippi
6294,-76.9083,35.0483,Pamlico,NC,North Carolina
6295,-103.2917,33.04666998,Lea,NM,New Mexico
6296,-94.058075,45.649417,Benton,MN,Minnesota
6297,-78.45177778,36.70035,Mecklenburg,VA,Virginia
6298,-74.76037998,39.74622999,Burlington,NJ,New Jersey
6299,-77.86662002,34.28348998,New Hanover,NC,North Carolina
6300,-93.9408,33.4311,Miller,AR,Arkansas
6301,-112.25133,46.72337,Lewis and Clark,MT,Montana
6302,-89.4669,32.9817,Attala,MS,Mississippi
6303,-89.44305556,37.6375,Jackson,IL,Illinois
6304,-83.92,35.6767,Blount,TN,Tennessee
6305,-89.301601,31.009835,Forrest,MS,Mississippi
6306,-89.728871,32.999903,Attala,MS,Mississippi
6307,-88.2,30.7708,Mobile,AL,Alabama
6308,-80.9833,33.5333,Orangeburg,SC,South Carolina
6309,-85.43156,33.3402,Randolph,AL,Alabama
6310,-93.9269,34.2719,Pike,AR,Arkansas
6311,-123.4680556,38.815,Mendocino,CA,California
6312,-93.38400001,33.21791001,Columbia,AR,Arkansas
6313,-96.147366,31.615457,Freestone,TX,Texas
6314,-83.38576258,32.60796534,Twiggs,GA,Georgia
6315,-86.3325,33.4078,Talladega,AL,Alabama
6316,-92.90735738,32.80699563,Claiborne,LA,Louisiana
6317,-77.8667,35.9167,Nash,NC,North Carolina
6318,-100.5886978,32.31714943,Nolan,TX,Texas
6319,-98.59469835,29.20449575,Bexar,TX,Texas
6320,-73.843079,44.375509,Essex,NY,New York
6321,-81.2231,33.5603,Orangeburg,SC,South Carolina
6322,-86.35164,33.61218,St. Clair,AL,Alabama
6323,-75.88968306,41.02717083,Luzerne,PA,Pennsylvania
6324,-95.258694,30.121248,Montgomery,TX,Texas
6325,-85.14056857,34.06651304,Polk,GA,Georgia
6326,-94.11875,33.44792,Bowie,TX,Texas
6327,-104.0482,34.65559998,Quay,NM,New Mexico
6328,-81.98651274,33.0305494,Burke,GA,Georgia
6329,-81.78333002,26.54999998,Lee,FL,Florida
6330,-75.1952,39.387,Cumberland,NJ,New Jersey
6331,-93.28234607,47.52090801,Itasca,MN,Minnesota
6332,-84.1289771,31.49424153,Dougherty,GA,Georgia
6333,-111.1247222,47.07861111,Meagher,MT,Montana
6334,-89.9042,34.6753,Tate,MS,Mississippi
6335,-80.7753,33.6264,Calhoun,SC,South Carolina
6336,-81.52825476,37.62612201,Wyoming,WV,West Virginia
6337,-84.89633,35.72168,Rhea,TN,Tennessee
6338,-88.342787,34.804416,Tishomingo,MS,Mississippi
6339,-87.8194,33.8811,Fayette,AL,Alabama
6340,-96.45643999,32.72607,Kaufman,TX,Texas
6341,-94.03540999,34.29589997,Howard,AR,Arkansas
6342,-88.3017,30.8592,Mobile,AL,Alabama
6343,-83.43962992,32.81436361,Twiggs,GA,Georgia
6344,-79.15753,35.03384,Hoke,NC,North Carolina
6345,-95.51663999,30.14821,Harris,TX,Texas
6346,-86.57849,32.16017,Lowndes,AL,Alabama
6347,-74.15459665,41.11652742,Rockland,NY,New York
6348,-100.34085,43.91609,Lyman,SD,South Dakota
6349,-94.31044002,36.84238364,Newton,MO,Missouri
6350,-80.55945,25.4525,Miami-Dade,FL,Florida
6351,-93.7953,34.5058,Montgomery,AR,Arkansas
6352,-98.278885,32.549719,Palo Pinto,TX,Texas
6353,-84.96315004,34.14676215,Bartow,GA,Georgia
6354,-79.2167,35.35,Lee,NC,North Carolina
6355,-79.03722,34.63468,Robeson,NC,North Carolina
6356,-85.4044,33.7342,Cleburne,AL,Alabama
6357,-91.52850761,45.82767873,Sawyer,WI,Wisconsin
6358,-94.09698972,46.38314842,Crow Wing,MN,Minnesota
6359,-84.48918896,32.1792997,Marion,GA,Georgia
6360,-79.3604,34.73324,Robeson,NC,North Carolina
6361,-80.99,28.75,Volusia,FL,Florida
6362,-88.2165538,44.86957473,Oconto,WI,Wisconsin
6363,-94.79778,31.61444,Nacogdoches,TX,Texas
6364,-118.3847,34.6876,Los Angeles,CA,California
6365,-96.9175565,33.46562,Grayson,TX,Texas
6366,-80.0775,37.1981,Roanoke,VA,Virginia
6367,-100.7415459,31.67825351,Tom Green,TX,Texas
6368,-95.44361002,32.18971998,Smith,TX,Texas
6369,-93.50124,37.44699,Polk,MO,Missouri
6370,-87.8375,33.8819,Fayette,AL,Alabama
6371,-92.24163041,47.03008138,St. Louis,MN,Minnesota
6372,-89.246546,30.541234,Harrison,MS,Mississippi
6373,-80.5583,33.4308,Orangeburg,SC,South Carolina
6374,-108.524,40.4133,Moffat,CO,Colorado
6375,-100.246811,35.630512,Hemphill,TX,Texas
6376,-95.19925,30.18829999,Montgomery,TX,Texas
6377,-123.0630556,38.82194444,Sonoma,CA,California
6378,-79.1667,34.9667,Hoke,NC,North Carolina
6379,-119.395,36.58111111,Fresno,CA,California
6380,-82.01,28.57,Sumter,FL,Florida
6381,-80.19337998,34.12119999,Lee,SC,South Carolina
6382,-102.1998,45.3934,Perkins,SD,South Dakota
6383,-80.18832997,27.06055001,Martin,FL,Florida
6384,-85.5875,33.3558,Randolph,AL,Alabama
6385,-95.33999997,35.11916999,Haskell,OK,Oklahoma
6386,-79.98138997,39.97389,Fayette,PA,Pennsylvania
6387,-78.1083,34.315,Brunswick,NC,North Carolina
6388,-88.66553,32.290327,Lauderdale,MS,Mississippi
6389,-98.132629,32.925143,Palo Pinto,TX,Texas
6390,-94.5375,32.09582999,Panola,TX,Texas
6391,-95.07941,35.60033,Sequoyah,OK,Oklahoma
6392,-78.0667,34.3167,Brunswick,NC,North Carolina
6393,-99.49220911,29.91040272,Kerr,TX,Texas
6394,-81.92102252,33.12003998,Burke,GA,Georgia
6395,-80.9964,32.56,Jasper,SC,South Carolina
6396,-95.42244,33.786567,Lamar,TX,Texas
6397,-82.99,30.05,Suwannee,FL,Florida
6398,-86.78804,37.790291,Hancock,KY,Kentucky
6399,-85.77694997,37.79541002,Hardin,KY,Kentucky
6400,-77.68667,37.50667001,Chesterfield,VA,Virginia
6401,-96.899071,32.348642,Ellis,TX,Texas
6402,-89.03830998,36.79603999,Carlisle,KY,Kentucky
6403,-87.7133,34.2147,Marion,AL,Alabama
6404,-84.98441804,33.94426038,Paulding,GA,Georgia
6405,-74.5636,39.61,Burlington,NJ,New Jersey
6406,-104.1495,34.60140001,De Baca,NM,New Mexico
6407,-94.61458998,32.31041998,Rusk,TX,Texas
6408,-82.59715,37.98833,Lawrence,KY,Kentucky
6409,-97.229319,31.948912,Hill,TX,Texas
6410,-98.39931998,29.11081,Wilson,TX,Texas
6411,-107.213,46.3608,Treasure,MT,Montana
6412,-88.5642,31.075,Greene,MS,Mississippi
6413,-82.21,26.98,Charlotte,FL,Florida
6414,-117.9369,33.7694,Orange,CA,California
6415,-82.34666998,28.32695002,Pasco,FL,Florida
6416,-84.8317,35.3533,McMinn,TN,Tennessee
6417,-83.34100001,37.30500001,Perry,KY,Kentucky
6418,-95.64833,34.90373,Pittsburg,OK,Oklahoma
6419,-93.338,31.208,Vernon,LA,Louisiana
6420,-83.70500002,36.16332998,Grainger,TN,Tennessee
6421,-82.9821702,34.46906836,Hart,GA,Georgia
6422,-102.38746,43.75171,Pennington,SD,South Dakota
6423,-85.4731,33.7786,Cleburne,AL,Alabama
6424,-101.1245,44.3653,Stanley,SD,South Dakota
6425,-97.198963,33.283831,Denton,TX,Texas
6426,-84.40749999,30.03110999,Wakulla,FL,Florida
6427,-73.4084542,41.5770391,Litchfield,CT,Connecticut
6428,-98.26215,45.2312,Spink,SD,South Dakota
6429,-81.92950055,38.34204063,Putnam,WV,West Virginia
6430,-95.48528,32.43139,Smith,TX,Texas
6431,-80.93360997,34.32944001,Fairfield,SC,South Carolina
6432,-87.8733,35.47,Wayne,TN,Tennessee
6433,-81.85981878,31.91376633,Long,GA,Georgia
6434,-79.28207,34.67072,Robeson,NC,North Carolina
6435,-95.88490999,30.7989,Grimes,TX,Texas
6436,-82.98027998,30.56860998,Hamilton,FL,Florida
6437,-71.915073,41.6764876,Windham,CT,Connecticut
6438,-93.86054673,31.34453737,Sabine,TX,Texas
6439,-96.10558075,48.49831697,Marshall,MN,Minnesota
6440,-85.3,30.05,Gulf,FL,Florida
6441,-120.88,41.40694444,Modoc,CA,California
6442,-80.82716111,37.03705556,Pulaski,VA,Virginia
6443,-83.72365001,37.82333002,Powell,KY,Kentucky
6444,-76.71805707,42.18179844,Chemung,NY,New York
6445,-73.727602,43.150238,Saratoga,NY,New York
6446,-94.5770302,32.5144953,Harrison,TX,Texas
6447,-86.12833,35.72332998,Cannon,TN,Tennessee
6448,-81.91928306,38.16340848,Lincoln,WV,West Virginia
6449,-86.43812,33.69951,St. Clair,AL,Alabama
6450,-149.547,61.5488,Matanuska-Susitna,AK,Alaska
6451,-96.52296448,40.33267593,Gage,NE,Nebraska
6452,-92.20230352,31.83808225,LaSalle,LA,Louisiana
6453,-85.6772,33.285,Clay,AL,Alabama
6454,-83.39240208,31.66355926,Irwin,GA,Georgia
6455,-80.44,34.14110997,Lee,SC,South Carolina
6456,-102.782472,32.280389,Andrews,TX,Texas
6457,-92.76862857,32.83666554,Claiborne,LA,Louisiana
6458,-97.97804,30.69348,Williamson,TX,Texas
6459,-88.0656,31.2972,Washington,AL,Alabama
6460,-95.02363754,33.73638208,Red River,TX,Texas
6461,-92.5196,33.2659,Union,AR,Arkansas
6462,-80.37885,34.56747,Kershaw,SC,South Carolina
6463,-96.01020761,32.70336621,Van Zandt,TX,Texas
6464,-95.95169057,33.55314174,Fannin,TX,Texas
6465,-74.77148001,39.73815997,Camden,NJ,New Jersey
6466,-116.0719466,46.43300601,Clearwater,ID,Idaho
6467,-103.9659,45.2776,Harding,SD,South Dakota
6468,-123.5708333,41.29,Humboldt,CA,California
6469,-84.0153,32.6642,Crawford,GA,Georgia
6470,-83.60332321,31.71872001,Turner,GA,Georgia
6471,-81.75946798,38.13863989,Boone,WV,West Virginia
6472,-83.25869002,37.23629001,Perry,KY,Kentucky
6473,-71.828682,41.707599,Windham,CT,Connecticut
6474,-81.60972,26.23,Collier,FL,Florida
6475,-94.00000001,34.00000001,Howard,AR,Arkansas
6476,-81.7,26.55305,Lee,FL,Florida
6477,-74.8214,40.5751,Hunterdon,NJ,New Jersey
6478,-97.796323,27.219782,Kenedy,TX,Texas
6479,-79.494194,34.619656,Marlboro,SC,South Carolina
6480,-81.15955608,37.60185078,Raleigh,WV,West Virginia
6481,-85.4381,33.7928,Cleburne,AL,Alabama
6482,-85.9917,33.1419,Clay,AL,Alabama
6483,-94.18957998,31.51602999,San Augustine,TX,Texas
6484,-103.0107,31.52514,Ward,TX,Texas
6485,-89.822457,31.464798,Jefferson Davis,MS,Mississippi
6486,-80.9061191,38.54606438,Braxton,WV,West Virginia
6487,-81.23106729,32.03614807,Chatham,GA,Georgia
6488,-122.5861111,38.56,Napa,CA,California
6489,-93.4089,33.0789,Columbia,AR,Arkansas
6490,-94.35688517,33.34385605,Bowie,TX,Texas
6491,-145.5143,64.03156,Southeast Fairbanks,AK,Alaska
6492,-122.0488889,37.20611111,Santa Clara,CA,California
6493,-94.1547,34.2339,Howard,AR,Arkansas
6494,-81.77834,36.45000001,Johnson,TN,Tennessee
6495,-81.91289693,38.34386534,Putnam,WV,West Virginia
6496,-100.46165,43.91171,Jones,SD,South Dakota
6497,-88.7064,32.1436,Clarke,MS,Mississippi
6498,-83.7069,37.4492,Owsley,KY,Kentucky
6499,-86.36,30.93,Walton,FL,Florida
6500,-101.8487987,35.232442,Potter,TX,Texas
6501,-79.985146,34.188324,Darlington,SC,South Carolina
6502,-86.6306,33.8019,Blount,AL,Alabama
6503,-82.7694,38.3947,Boyd,KY,Kentucky
6504,-92,38,Phelps,MO,Missouri
6505,-89.470978,33.500866,Webster,MS,Mississippi
6506,-81.9778,31.1894,Brantley,GA,Georgia
6507,-79.43729,34.0118,Marion,SC,South Carolina
6508,-96.73969,31.914107,Navarro,TX,Texas
6509,-104.57203,46.7724,Wibaux,MT,Montana
6510,-85.8705,33.15667,Clay,AL,Alabama
6511,-97.56393,29.81308,Caldwell,TX,Texas
6512,-84.78786887,31.34590612,Early,GA,Georgia
6513,-76.08032399,43.68433559,Jefferson,NY,New York
6514,-82.36,28.3,Pasco,FL,Florida
6515,-77.6283,35.2117,Lenoir,NC,North Carolina
6516,-90.3131,31.585,Lincoln,MS,Mississippi
6517,-81.51006503,31.79408695,Liberty,GA,Georgia
6518,-94.09361001,32.94806,Cass,TX,Texas
6519,-79.08361,36.80472,Halifax,VA,Virginia
6520,-83.6836,37.465,Owsley,KY,Kentucky
6521,-89.1847,31.8383,Jasper,MS,Mississippi
6522,-85.96042,33.91419,Etowah,AL,Alabama
6523,-88.1817,35.73,Decatur,TN,Tennessee
6524,-85.8836,33.3314,Clay,AL,Alabama
6525,-91.98241,33.75484,Cleveland,AR,Arkansas
6526,-85.18555918,34.08625538,Polk,GA,Georgia
6527,-98.369179,32.510352,Erath,TX,Texas
6528,-94.12547678,30.94665488,Jasper,TX,Texas
6529,-103.7932,43.807,Custer,SD,South Dakota
6530,-85.4211,33.7636,Cleburne,AL,Alabama
6531,-88.7056,30.39,Jackson,MS,Mississippi
6532,-78.7167,36.1167,Granville,NC,North Carolina
6533,-93.3385,37.36996,Greene,MO,Missouri
6534,-93.7097,34.0872,Pike,AR,Arkansas
6535,-95.76778,32.28725,Henderson,TX,Texas
6536,-122.4580556,38.61888888,Napa,CA,California
6537,-82.24638,28.54472,Hernando,FL,Florida
6538,-89.170239,31.426012,Forrest,MS,Mississippi
6539,-96.242101,31.746257,Freestone,TX,Texas
6540,-78.00146001,35.29125999,Wayne,NC,North Carolina
6541,-105.5288889,36.29638889,Taos,NM,New Mexico
6542,-81.3333,33.6,Aiken,SC,South Carolina
6543,-84.70167,36.26167,Morgan,TN,Tennessee
6544,-113.8341,36.3833,Mohave,AZ,Arizona
6545,-81.34804884,38.25221565,Kanawha,WV,West Virginia
6546,-79.41231,34.90429002,Scotland,NC,North Carolina
6547,-94.327583,32.591081,Harrison,TX,Texas
6548,-120.98,38.09194444,San Joaquin,CA,California
6549,-89.5333,31.2603,Lamar,MS,Mississippi
6550,-92.9719,34.7014,Garland,AR,Arkansas
6551,-103.2771,44.43769997,Meade,SD,South Dakota
6552,-83.3733,35.825,Sevier,TN,Tennessee
